"","hotel_name","score","presaleprice","price","test.V2","test.V3"
"22","South Point Hotel Casino SpaMcCarran International Airport (LAS)Free Parking People Viewing!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.01847","NA","179","Las_Vegas_Saturday_20170401","1"
"23","Monte Carlo Resort And CasinoThe Strip"," 7.01856","264.14","179.22","Las_Vegas_Saturday_20170401","1"
"24","Planet Hollywood Resort And CasinoThe Strip"," 7.41314","NA","199","Las_Vegas_Saturday_20170401","1"
"25","Stratosphere TowerThe Strip"," 6.52825","224.99","179.99","Las_Vegas_Saturday_20170401","1"
"26","Vdara Hotel & Spa at CityCenter Las VegasThe Strip"," 8.61345","264.16","228.65","Las_Vegas_Saturday_20170401","1"
"27","Downtown Grand, an Ascend HotelDowntown Las Vegas"," 8.2929","NA","155","Las_Vegas_Saturday_20170401","1"
"28","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip"," 8.6757","799.NA","799.95","Las_Vegas_Saturday_20170401","1"
"29","The Signature At Mgm GrandThe Strip"," 8.6573","211.13","182.75","Las_Vegas_Saturday_20170401","1"
"30","Actual room may vary"," 8+was $220$184ChooseWhat Are Express Deals?The Strip - SouthwestSimilar 5-Star Hotels in this areaBIG DISCOUNTSWe negotiate rates up to 60% off for flexible travelers.WHAT'S THE CATCH?With prices this low, most hotels won't let us show their identity.BOOK AND SAVEGet the name and exact location of the hotel when you book.Prices this low require us to hide the hotel name and some details until purchase is complete.The Strip - Southwest, Las Vegas, NVWe'll reveal the hotel name and address after you bookSimilar 5-Star HotelsThese include the very best hotels in each city and provide thehighest levels of quality, services and amenities. They have anelegant decor, are finely furnished, use excellent linens, withpersonalized guest services delivering an amazing overall high levelof comfort. Our 5-star hotels are simply unbeatable.Close",""",""minRateSavingsPer","184What Are Express Deals?The Strip - SouthwestSimilar 5-Star Hotels in this areaBIG DISCOUNTSWe negotiate rates up to 60% off for flexible travelers.WHAT'S THE CATCH?With prices this low, most hotels won't let us show their identity.BOOK AND SAVEGet the name and exact location of the hotel when you book.Prices this low require us to hide the hotel name and some details until purchase is complete.The Strip - Southwest, Las Vegas, NVWe'll reveal the hotel name and address after you bookSimilar 5-Star HotelsThese include the very best hotels in each city and provide thehighest levels of quality, services and amenities. They have anelegant decor, are finely furnished, use excellent linens, withpersonalized guest services delivering an amazing overall high levelof comfort. Our 5-star hotels are simply unbeatable.Close","Las_Vegas_Saturday_20170401","1"
"31","Tuscany Suites & CasinoEast of The StripFree Internet, Free Parking People Viewing!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.5702","NA","149","Las_Vegas_Saturday_20170401","1"
"32","Westgate Las Vegas Resort & CasinoLas Vegas Convention CenterFree Parking People Viewing!Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.62218","159.NA","159.99","Las_Vegas_Saturday_20170401","1"
"33","Circus Circus Hotel, Casino & Theme ParkThe Strip"," 6.32705","203.13","116.10","Las_Vegas_Saturday_20170401","1"
"34","Best Western Plus Casino RoyaleThe Strip"," 7.881","199.NA","199.99","Las_Vegas_Saturday_20170401","1"
"35","Delano Las Vegas At Mandalay BayThe Strip"," 8.4276","264.16","228.65","Las_Vegas_Saturday_20170401","1"
"36","Four Queens Hotel And CasinoDowntown Las Vegas"," 7.0633","225.33","169","Las_Vegas_Saturday_20170401","1"
"37","Eastside CanneryBoulder StripFree Internet, Free Parking Rooms Left!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.1644","116.NA","116.99","Las_Vegas_Saturday_20170401","1"
"38","La Quinta Inn & Suites Las Vegas Airport North Convention CenterEast of The StripFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later AvailableRoom Left!CLICK HERE to sign in and unlock a lower price! Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.6287","NA","109","Las_Vegas_Saturday_20170401","1"
"39","Best Western Mccarran InnMcCarran International Airport (LAS)Free Parking, Free Breakfast, Free InternetFree Cancellation Available Rooms Left!Good:  reviews Savings CalculationClosewas from$Choose"," 7.782","149.NA","149.99","Las_Vegas_Saturday_20170401","1"
"40","Actual room may vary","HyattHiltonSheratonDoubletreeCrowne PlazaMarriottExamples may appear in other star levels.Close",""",""minRateSavingsPer","112What Are Express Deals?The Strip - NorthwestSimilar 3.5-Star Hotels in this areaBIG DISCOUNTSWe negotiate rates up to 60% off for flexible travelers.WHAT'S THE CATCH?With prices this low, most hotels won't let us show their identity.BOOK AND SAVEGet the name and exact location of the hotel when you book.Prices this low require us to hide the hotel name and some details until purchase is complete.The Strip - Northwest, Las Vegas, NVWe'll reveal the hotel name and address after you bookSimilar 3.5-Star HotelsThese hotels are excellent independent hotels, plus brands similar to:HyattHiltonSheratonDoubletreeCrowne PlazaMarriottExamples may appear in other star levels.Close","Las_Vegas_Saturday_20170401","1"
"41","Excalibur Hotel And CasinoThe Strip"," 7.12933","305","166.22","Las_Vegas_Saturday_20170408","2"
"42","The Venetian Resort Hotel CasinoThe Strip"," 8.91928","529","299","Las_Vegas_Saturday_20170408","2"
"43","The Palazzo Resort Hotel CasinoThe Strip","3. The Palazzo Resort Hotel CasinoThe Strip - NortheastFree InternetFree Cancellation Available82 People Viewing!3Rooms Left! Book Now!On Sale Now -> Save 50% on this stay Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last 30 days.was $514from$259Choose","514","259","Las_Vegas_Saturday_20170408","2"
"44","Bellagio Hotel And CasinoThe Strip"," 8.5478","444","238.85","Las_Vegas_Saturday_20170408","2"
"45","Treasure Island Hotel & CasinoThe Strip"," 7.82477","319","209.96","Las_Vegas_Saturday_20170408","2"
"46","Aria Resort And CasinoThe Strip"," 8.61018","429","254.15","Las_Vegas_Saturday_20170408","2"
"47","Mandalay Bay Resort And CasinoThe Strip"," 8.21028","505","188.70","Las_Vegas_Saturday_20170408","2"
"48","Flamingo Las VegasThe Strip"," 6.32111","389","203","Las_Vegas_Saturday_20170408","2"
"49","Paris Las VegasThe Strip"," 7.71092","328","217.55","Las_Vegas_Saturday_20170408","2"
"50","Trump International Hotel, Las VegasThe Strip"," 8.93509","419","209.25","Las_Vegas_Saturday_20170408","2"
"51","The Linq Hotel And CasinoThe Strip"," 7.1564","439","189.05","Las_Vegas_Saturday_20170408","2"
"52","Ballys Las VegasThe Strip"," 7.51439","398","184.97","Las_Vegas_Saturday_20170408","2"
"53","Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas"," 7.81913","NA","349","Las_Vegas_Saturday_20170408","2"
"54","Mgm Grand Hotel CasinoThe Strip"," 7.61389","319.15","276.25","Las_Vegas_Saturday_20170408","2"
"55","Luxor Hotel And CasinoThe Strip"," 7.03207","365","195","Las_Vegas_Saturday_20170408","2"
"56","Rio Suite Hotel CasinoWest of The StripFree ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now"," 7.11676","290","202","Las_Vegas_Saturday_20170408","2"
"57","The MirageThe Strip"," 8.1908","424","198.90","Las_Vegas_Saturday_20170408","2"
"58","Wynn Las VegasThe Strip"," 9.0749","409","233","Las_Vegas_Saturday_20170408","2"
"59","Hard Rock Hotel And CasinoEast of The StripFree Internet, Free ParkingFree Cancellation Available People Viewing!On Sale Now"," 7.11083","299","179","Las_Vegas_Saturday_20170408","2"
"60","South Point Hotel Casino SpaMcCarran International Airport (LAS)Free ParkingFree Cancellation Available People Viewing!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.01847","NA","199","Las_Vegas_Saturday_20170408","2"
"61","Monte Carlo Resort And CasinoThe Strip"," 7.01856","287","179.22","Las_Vegas_Saturday_20170408","2"
"62","Planet Hollywood Resort And CasinoThe Strip"," 7.41314","NA","229","Las_Vegas_Saturday_20170408","2"
"63","Harrahs Las VegasThe Strip"," 7.01179","320","189","Las_Vegas_Saturday_20170408","2"
"64","Stratosphere TowerThe Strip"," 6.52825","259.99","207.99","Las_Vegas_Saturday_20170408","2"
"65","Vdara Hotel & Spa at CityCenter Las VegasThe Strip"," 8.61345","611","228.65","Las_Vegas_Saturday_20170408","2"
"66","Downtown Grand, an Ascend HotelDowntown Las Vegas"," 8.2929","NA","269","Las_Vegas_Saturday_20170408","2"
"67","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip"," 8.6757","449.NA","449.97","Las_Vegas_Saturday_20170408","2"
"68","The Signature At Mgm GrandThe Strip"," 8.6573","260.23","225.25","Las_Vegas_Saturday_20170408","2"
"69","Tuscany Suites & CasinoEast of The StripFree Internet, Free ParkingFree Cancellation Available People Viewing!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.5702","NA","189","Las_Vegas_Saturday_20170408","2"
"70","Westgate Las Vegas Resort & CasinoLas Vegas Convention CenterFree ParkingFree Cancellation Available People Viewing!Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.62218","790.NA","790.99","Las_Vegas_Saturday_20170408","2"
"71","Circus Circus Hotel, Casino & Theme ParkThe Strip"," 6.32705","285","147.60","Las_Vegas_Saturday_20170408","2"
"72","New York New York Hotel And CasinoThe Strip"," 7.71148","372","209.10","Las_Vegas_Saturday_20170408","2"
"73","Best Western Plus Casino RoyaleThe Strip"," 7.881","299.NA","299.99","Las_Vegas_Saturday_20170408","2"
"74","Delano Las Vegas At Mandalay BayThe Strip"," 8.4276","379","209.10","Las_Vegas_Saturday_20170408","2"
"75","La Quinta Inn & Suites Las Vegas Airport North Convention CenterEast of The StripFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later AvailableRoom Left!On Sale Now"," 6.6287","219","149","Las_Vegas_Saturday_20170408","2"
"76","Best Western Mccarran InnMcCarran International Airport (LAS)Free Parking, Free Breakfast, Free InternetFree Cancellation Available Room Left!Good:  reviews Savings CalculationClosewas from$Choose"," 7.782","169.NA","169.99","Las_Vegas_Saturday_20170408","2"
"77","Alexis Park All Suite ResortEast of The StripFree Internet, Free ParkingFree Cancellation Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.8548","167.NA","167.20","Las_Vegas_Saturday_20170408","2"
"78","The Orleans Hotel And CasinoLas Vegas SouthFree Cancellation Available People Viewing!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.0643","NA","166","Las_Vegas_Saturday_20170408","2"
"79","Plaza Hotel & CasinoDowntown Las Vegas"," 6.4253","NA","175","Las_Vegas_Saturday_20170408","2"
"80","Suncoast Hotel And CasinoSummerlinFree Cancellation Available Rooms Left!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.2276","NA","199","Las_Vegas_Saturday_20170408","2"
"81","Monte Carlo Resort And CasinoThe Strip"," 7.01856","287","99.35","Las_Vegas_Saturday_20170415","3"
"82","The Venetian Resort Hotel CasinoThe Strip"," 8.91928","529","199","Las_Vegas_Saturday_20170415","3"
"83","The Palazzo Resort Hotel CasinoThe Strip","3. The Palazzo Resort Hotel CasinoThe Strip - NortheastFree InternetFree Cancellation Available82 People Viewing!1Room Left! Book Now!On Sale Now -> Save 61% on this stay Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last 30 days.was $514from$199Choose","514","199","Las_Vegas_Saturday_20170415","3"
"84","Bellagio Hotel And CasinoThe Strip"," 8.5478","444","188.70","Las_Vegas_Saturday_20170415","3"
"85","Treasure Island Hotel & CasinoThe Strip"," 7.82477","87.NA","87.46","Las_Vegas_Saturday_20170415","3"
"86","Aria Resort And CasinoThe Strip"," 8.61018","429","177.65","Las_Vegas_Saturday_20170415","3"
"87","Mandalay Bay Resort And CasinoThe Strip"," 8.21028","167.92","145.35","Las_Vegas_Saturday_20170415","3"
"88","Flamingo Las VegasThe Strip"," 6.32111","NA","94","Las_Vegas_Saturday_20170415","3"
"89","Paris Las VegasThe Strip"," 7.71092","328","156.74","Las_Vegas_Saturday_20170415","3"
"90","Caesars Palace Las VegasThe Strip"," 7.6836","579","174.99","Las_Vegas_Saturday_20170415","3"
"91","Trump International Hotel, Las VegasThe Strip"," 8.93509","419","141.75","Las_Vegas_Saturday_20170415","3"
"92","The Linq Hotel And CasinoThe Strip"," 7.1564","439","137.74","Las_Vegas_Saturday_20170415","3"
"93","Ballys Las VegasThe Strip"," 7.51439","104.NA","104.98","Las_Vegas_Saturday_20170415","3"
"94","Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas"," 7.81913","NA","79","Las_Vegas_Saturday_20170415","3"
"95","Excalibur Hotel And CasinoThe Strip"," 7.12933","110.86","75.22","Las_Vegas_Saturday_20170415","3"
"96","Mgm Grand Hotel CasinoThe Strip"," 7.61389","329","114.75","Las_Vegas_Saturday_20170415","3"
"97","Luxor Hotel And CasinoThe Strip"," 7.03207","131.39","89.15","Las_Vegas_Saturday_20170415","3"
"98","Rio Suite Hotel CasinoWest of The StripFree ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationClosewas from$Choose"," 7.11676","84.NA","84.99","Las_Vegas_Saturday_20170415","3"
"99","The MirageThe Strip"," 8.1908","424","139.40","Las_Vegas_Saturday_20170415","3"
"100","Wynn Las VegasThe Strip"," 9.0749","409","233","Las_Vegas_Saturday_20170415","3"
"101","Hard Rock Hotel And CasinoEast of The StripFree Internet, Free ParkingFree Cancellation Available People Viewing!On Sale Now"," 7.11083","299","109","Las_Vegas_Saturday_20170415","3"
"102","South Point Hotel Casino SpaMcCarran International Airport (LAS)Free ParkingFree Cancellation Available People Viewing!On Sale Now"," 8.01847","199","129","Las_Vegas_Saturday_20170415","3"
"103","Planet Hollywood Resort And CasinoThe Strip"," 7.41314","299","124.99","Las_Vegas_Saturday_20170415","3"
"104","Harrahs Las VegasThe Strip"," 7.01179","NA","85","Las_Vegas_Saturday_20170415","3"
"105","Stratosphere TowerThe Strip"," 6.52825","241","83.99","Las_Vegas_Saturday_20170415","3"
"106","Vdara Hotel & Spa at CityCenter Las VegasThe Strip"," 8.61345","171.85","148.75","Las_Vegas_Saturday_20170415","3"
"107","Downtown Grand, an Ascend HotelDowntown Las Vegas"," 8.2929","209","80.75","Las_Vegas_Saturday_20170415","3"
"108","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip"," 8.6757","594","359.98","Las_Vegas_Saturday_20170415","3"
"109","The Signature At Mgm GrandThe Strip"," 8.6573","309","135.15","Las_Vegas_Saturday_20170415","3"
"110","Tuscany Suites & CasinoEast of The StripFree Internet, Free ParkingFree Cancellation Available People Viewing!On Sale Now"," 8.5702","249","79","Las_Vegas_Saturday_20170415","3"
"111","Westgate Las Vegas Resort & CasinoLas Vegas Convention CenterFree ParkingFree Cancellation Available People Viewing!On Sale Now"," 6.62218","193","70.99","Las_Vegas_Saturday_20170415","3"
"112","Circus Circus Hotel, Casino & Theme ParkThe Strip"," 6.32705","124.40","71.10","Las_Vegas_Saturday_20170415","3"
"113","New York New York Hotel And CasinoThe Strip"," 7.71148","113.91","98.60","Las_Vegas_Saturday_20170415","3"
"114","Best Western Plus Casino RoyaleThe Strip"," 7.881","169.NA","169.99","Las_Vegas_Saturday_20170415","3"
"115","Delano Las Vegas At Mandalay BayThe Strip"," 8.4276","379","148.75","Las_Vegas_Saturday_20170415","3"
"116","Four Queens Hotel And CasinoDowntown Las Vegas"," 7.0633","194","89","Las_Vegas_Saturday_20170415","3"
"117","Eastside CanneryBoulder StripFree Internet, Free ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates:Rooms Left!On Sale Now"," 8.1644","159","83.99","Las_Vegas_Saturday_20170415","3"
"118","La Quinta Inn & Suites Las Vegas Airport North Convention CenterEast of The StripFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later AvailableRoom Left!On Sale Now"," 6.6287","219","89","Las_Vegas_Saturday_20170415","3"
"119","Best Western Mccarran InnMcCarran International Airport (LAS)Free Parking, Free Breakfast, Free InternetFree Cancellation AvailableRoom Left!On Sale Now"," 7.782","229","95.99","Las_Vegas_Saturday_20170415","3"
"120","Alexis Park All Suite ResortEast of The StripFree Internet, Free ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now"," 6.8548","189","79.20","Las_Vegas_Saturday_20170415","3"
"121","Excalibur Hotel And CasinoThe Strip"," 7.12933","305","175.50","Las_Vegas_Saturday_20170422","4"
"122","The Venetian Resort Hotel CasinoThe Strip"," 8.91928","529","329","Las_Vegas_Saturday_20170422","4"
"123","The Palazzo Resort Hotel CasinoThe Strip","3. The Palazzo Resort Hotel CasinoThe Strip - NortheastFree InternetFree Cancellation Available82 People Viewing!1Room Left! Book Now!On Sale Now -> Save 30% on this stay Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last 30 days.was $514from$359Choose","514","359","Las_Vegas_Saturday_20170422","4"
"124","Bellagio Hotel And CasinoThe Strip"," 8.5478","414.40","358.70","Las_Vegas_Saturday_20170422","4"
"125","Aria Resort And CasinoThe Strip"," 8.61018","414.40","358.70","Las_Vegas_Saturday_20170422","4"
"126","Mandalay Bay Resort And CasinoThe Strip"," 8.21028","505","310.25","Las_Vegas_Saturday_20170422","4"
"127","Flamingo Las VegasThe Strip"," 6.32111","389","249","Las_Vegas_Saturday_20170422","4"
"128","Paris Las VegasThe Strip"," 7.71092","279.NA","279.30","Las_Vegas_Saturday_20170422","4"
"129","Caesars Palace Las VegasThe Strip"," 7.6836","579","299","Las_Vegas_Saturday_20170422","4"
"130","Trump International Hotel, Las VegasThe Strip"," 8.93509","419","261.75","Las_Vegas_Saturday_20170422","4"
"131","The Linq Hotel And CasinoThe Strip"," 7.1564","439","255.55","Las_Vegas_Saturday_20170422","4"
"132","Ballys Las VegasThe Strip"," 7.51439","398","258.97","Las_Vegas_Saturday_20170422","4"
"133","Mgm Grand Hotel CasinoThe Strip"," 7.61389","387.89","335.75","Las_Vegas_Saturday_20170422","4"
"134","Luxor Hotel And CasinoThe Strip"," 7.03207","391.41","265.57","Las_Vegas_Saturday_20170422","4"
"135","Rio Suite Hotel CasinoWest of The StripFree ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 7.11676","290","195","Las_Vegas_Saturday_20170422","4"
"136","The MirageThe Strip"," 8.1908","424","249.05","Las_Vegas_Saturday_20170422","4"
"137","Wynn Las VegasThe Strip"," 9.0749","NA","1150","Las_Vegas_Saturday_20170422","4"
"138","South Point Hotel Casino SpaMcCarran International Airport (LAS)Free ParkingFree Cancellation Available People Viewing!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.01847","NA","199","Las_Vegas_Saturday_20170422","4"
"139","Monte Carlo Resort And CasinoThe Strip"," 7.01856","410.57","278.57","Las_Vegas_Saturday_20170422","4"
"140","Harrahs Las VegasThe Strip"," 7.01179","NA","239","Las_Vegas_Saturday_20170422","4"
"141","Stratosphere TowerThe Strip"," 6.52825","329.99","263.99","Las_Vegas_Saturday_20170422","4"
"142","Vdara Hotel & Spa at CityCenter Las VegasThe Strip"," 8.61345","611","349.35","Las_Vegas_Saturday_20170422","4"
"143","Downtown Grand, an Ascend HotelDowntown Las Vegas"," 8.2929","305","259.25","Las_Vegas_Saturday_20170422","4"
"144","Westgate Las Vegas Resort & CasinoLas Vegas Convention CenterFree ParkingFree Cancellation Available People Viewing!Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.62218","219.NA","219.99","Las_Vegas_Saturday_20170422","4"
"145","Circus Circus Hotel, Casino & Theme ParkThe Strip"," 6.32705","344.85","197.10","Las_Vegas_Saturday_20170422","4"
"146","New York New York Hotel And CasinoThe Strip"," 7.71148","306.38","265.20","Las_Vegas_Saturday_20170422","4"
"147","Best Western Plus Casino RoyaleThe Strip"," 7.881","309.NA","309.99","Las_Vegas_Saturday_20170422","4"
"148","Delano Las Vegas At Mandalay BayThe Strip"," 8.4276","368.25","318.75","Las_Vegas_Saturday_20170422","4"
"149","Four Queens Hotel And CasinoDowntown Las Vegas"," 7.0633","305.33","229","Las_Vegas_Saturday_20170422","4"
"150","La Quinta Inn & Suites Las Vegas Airport North Convention CenterEast of The StripFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later Available Room Left!Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.6287","NA","169","Las_Vegas_Saturday_20170422","4"
"151","Best Western Mccarran InnMcCarran International Airport (LAS)Free Parking, Free Breakfast, Free InternetFree Cancellation Available Room Left!Good:  reviews Savings CalculationClosewas from$Choose"," 7.782","169.NA","169.99","Las_Vegas_Saturday_20170422","4"
"152","The Orleans Hotel And CasinoLas Vegas SouthFree Cancellation Available People Viewing! Rooms Left! Book Now!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.0643","NA","189","Las_Vegas_Saturday_20170422","4"
"153","Plaza Hotel & CasinoDowntown Las Vegas"," 6.4253","NA","219","Las_Vegas_Saturday_20170422","4"
"154","Suncoast Hotel And CasinoSummerlinFree Cancellation AvailableRooms Left!On Sale Now"," 8.2276","245","150","Las_Vegas_Saturday_20170422","4"
"155","Palace Station CourtyardWest of The StripFree Internet, Free ParkingFree Cancellation Available People Viewing!  reviews Savings CalculationClosewas from$Choose","35. Palace Station CourtyardWest of The StripFree Internet, Free ParkingFree Cancellation Available18 People Viewing! 5.9370","149.NA","149.99","Las_Vegas_Saturday_20170422","4"
"156","Hooters Casino HotelThe Strip","36. Hooters Casino HotelThe Strip - SoutheastFree Internet, Free ParkingFree Cancellation Available11 People Viewing! 5.8883","167.NA","167.20","Las_Vegas_Saturday_20170422","4"
"157","Westin Las Vegas Hotel, Casino & SpaEast of The StripFree Parking, Free Internet People Viewing!Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.8732","NA","202","Las_Vegas_Saturday_20170422","4"
"158","Renaissance Las Vegas HotelLas Vegas Convention CenterFree InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!Special Discount % offVery Good:  reviews Savings CalculationClosewas $from$Choose"," 8.3855","249","229","Las_Vegas_Saturday_20170422","4"
"159","Boulder Station Hotel And CasinoBoulder StripFree Internet, Free ParkingFree Cancellation Available People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.3324","179.NA","179.99","Las_Vegas_Saturday_20170422","4"
"160","Days Inn Las Vegas At Wild Wild West Gambling HallLas Vegas SouthFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 6.3543","179","124","Las_Vegas_Saturday_20170422","4"
"161","The Kimpton Muse HotelTimes Square"," 9.1187","395","233.10","New_York_City_Saturday_20170401","1"
"162","The Watson HotelMidtown West"," 7.921","NA","244","New_York_City_Saturday_20170401","1"
"163","ONE UN New YorkGrand Central Terminal"," 8.9123","374","197.10","New_York_City_Saturday_20170401","1"
